Scenario,Region,Variable,Type,Year,Value
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2042,0
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2043,0
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2044,0
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2045,0
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2046,0
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2047,0
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2048,0
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2049,0
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2050,0
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2005,0
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2006,0
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2007,0
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2008,0
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2009,0
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2010,0
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2011,0
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2012,0
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2013,0
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2014,0
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2015,0
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2016,0
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2017,0
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2018,0
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2019,0
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2020,0
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2021,0
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2022,0
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2023,0
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2024,0
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2025,0
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2026,0
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2027,0
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2028,0
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2029,0
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2030,0
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2031,0
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2032,0
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2033,0
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2034,0
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2035,0
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2036,0
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2037,0
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2038,0
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2039,0
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2040,0
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2041,0
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2042,0
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2043,0
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2044,0
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2045,0
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2046,0
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2047,0
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2048,0
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2049,0
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2050,0
Evolving Policies,Saskatchewan,Coal & Coke,Primary Fuel,2005,13157.72
Evolving Policies,Saskatchewan,Coal & Coke,Primary Fuel,2006,12734.72
Evolving Policies,Saskatchewan,Coal & Coke,Primary Fuel,2007,13706.72
Evolving Policies,Saskatchewan,Coal & Coke,Primary Fuel,2008,14055.07
Evolving Policies,Saskatchewan,Coal & Coke,Primary Fuel,2009,14446.21
Evolving Policies,Saskatchewan,Coal & Coke,Primary Fuel,2010,13510.41
Evolving Policies,Saskatchewan,Coal & Coke,Primary Fuel,2011,13181.21
Evolving Policies,Saskatchewan,Coal & Coke,Primary Fuel,2012,13089.82
Evolving Policies,Saskatchewan,Coal & Coke,Primary Fuel,2013,13578.27
Evolving Policies,Saskatchewan,Coal & Coke,Primary Fuel,2014,11726.75
Evolving Policies,Saskatchewan,Coal & Coke,Primary Fuel,2015,12023.56
Evolving Policies,Saskatchewan,Coal & Coke,Primary Fuel,2016,11974.82
Evolving Policies,Saskatchewan,Coal & Coke,Primary Fuel,2017,11915.14
Evolving Policies,Saskatchewan,Coal & Coke,Primary Fuel,2018,10290.84
Evolving Policies,Saskatchewan,Coal & Coke,Primary Fuel,2019,9981.5
Evolving Policies,Saskatchewan,Coal & Coke,Primary Fuel,2020,1706.954
Evolving Policies,Saskatchewan,Coal & Coke,Primary Fuel,2021,1575.508
Evolving Policies,Saskatchewan,Coal & Coke,Primary Fuel,2022,1444.064
Evolving Policies,Saskatchewan,Coal & Coke,Primary Fuel,2023,1444.063
Evolving Policies,Saskatchewan,Coal & Coke,Primary Fuel,2024,1444.064
Evolving Policies,Saskatchewan,Coal & Coke,Primary Fuel,2025,1444.065
Evolving Policies,Saskatchewan,Coal & Coke,Primary Fuel,2026,1221.648
Evolving Policies,Saskatchewan,Coal & Coke,Primary Fuel,2027,799.5474
Evolving Policies,Saskatchewan,Coal & Coke,Primary Fuel,2028,360.9995
Evolving Policies,Saskatchewan,Coal & Coke,Primary Fuel,2029,360.9996
Evolving Policies,Saskatchewan,Coal & Coke,Primary Fuel,2030,194.4652
Evolving Policies,Saskatchewan,Coal & Coke,Primary Fuel,2031,159.9097
Evolving Policies,Saskatchewan,Coal & Coke,Primary Fuel,2032,133.0833
Evolving Policies,Saskatchewan,Coal & Coke,Primary Fuel,2033,132.1431
Evolving Policies,Saskatchewan,Coal & Coke,Primary Fuel,2034,127.8644
Evolving Policies,Saskatchewan,Coal & Coke,Primary Fuel,2035,126.7329
Evolving Policies,Saskatchewan,Coal & Coke,Primary Fuel,2036,128.2698
Evolving Policies,Saskatchewan,Coal & Coke,Primary Fuel,2037,127.8879
Evolving Policies,Saskatchewan,Coal & Coke,Primary Fuel,2038,114.5635
Evolving Policies,Saskatchewan,Coal & Coke,Primary Fuel,2039,114.4801
Evolving Policies,Saskatchewan,Coal & Coke,Primary Fuel,2040,104.3662
Evolving Policies,Saskatchewan,Coal & Coke,Primary Fuel,2041,104.4756
Evolving Policies,Saskatchewan,Coal & Coke,Primary Fuel,2042,99.2722
Evolving Policies,Saskatchewan,Coal & Coke,Primary Fuel,2043,99.5928
Evolving Policies,Saskatchewan,Coal & Coke,Primary Fuel,2044,94.4607
Evolving Policies,Saskatchewan,Coal & Coke,Primary Fuel,2045,94.4582
Evolving Policies,Saskatchewan,Coal & Coke,Primary Fuel,2046,90.068
Evolving Policies,Saskatchewan,Coal & Coke,Primary Fuel,2047,90.717
Evolving Policies,Saskatchewan,Coal & Coke,Primary Fuel,2048,86.92
Evolving Policies,Saskatchewan,Coal & Coke,Primary Fuel,2049,87.7298
Evolving Policies,Saskatchewan,Coal & Coke,Primary Fuel,2050,88.6206
Evolving Policies,Yukon,Coal & Coke,Primary Fuel,2005,0
Evolving Policies,Yukon,Coal & Coke,Primary Fuel,2006,0
Evolving Policies,Yukon,Coal & Coke,Primary Fuel,2007,0
Evolving Policies,Yukon,Coal & Coke,Primary Fuel,2008,0
Evolving Policies,Yukon,Coal & Coke,Primary Fuel,2009,0
Evolving Policies,Yukon,Coal & Coke,Primary Fuel,2010,0
Evolving Policies,Yukon,Coal & Coke,Primary Fuel,2011,0
Evolving Policies,Yukon,Coal & Coke,Primary Fuel,2012,0
Evolving Policies,Yukon,Coal & Coke,Primary Fuel,2013,0
Evolving Policies,Yukon,Coal & Coke,Primary Fuel,2014,0
Evolving Policies,Yukon,Coal & Coke,Primary Fuel,2015,0
Evolving Policies,Yukon,Coal & Coke,Primary Fuel,2016,0
Evolving Policies,Yukon,Coal & Coke,Primary Fuel,2017,0
Evolving Policies,Yukon,Coal & Coke,Primary Fuel,2018,0
Evolving Policies,Yukon,Coal & Coke,Primary Fuel,2019,0
Evolving Policies,Yukon,Coal & Coke,Primary Fuel,2020,0
Evolving Policies,Yukon,Coal & Coke,Primary Fuel,2021,0
Evolving Policies,Yukon,Coal & Coke,Primary Fuel,2022,0
Evolving Policies,Yukon,Coal & Coke,Primary Fuel,2023,0
Evolving Policies,Yukon,Coal & Coke,Primary Fuel,2024,0
Evolving Policies,Yukon,Coal & Coke,Primary Fuel,2025,0
Evolving Policies,Yukon,Coal & Coke,Primary Fuel,2026,0
Evolving Policies,Yukon,Coal & Coke,Primary Fuel,2027,0
Evolving Policies,Yukon,Coal & Coke,Primary Fuel,2028,0
Evolving Policies,Yukon,Coal & Coke,Primary Fuel,2029,0
Evolving Policies,Yukon,Coal & Coke,Primary Fuel,2030,0
Evolving Policies,Yukon,Coal & Coke,Primary Fuel,2031,0
Evolving Policies,Yukon,Coal & Coke,Primary Fuel,2032,0
Evolving Policies,Yukon,Coal & Coke,Primary Fuel,2033,0
Evolving Policies,Yukon,Coal & Coke,Primary Fuel,2034,0
Evolving Policies,Yukon,Coal & Coke,Primary Fuel,2035,0
Evolving Policies,Yukon,Coal & Coke,Primary Fuel,2036,0
Evolving Policies,Yukon,Coal & Coke,Primary Fuel,2037,0
Evolving Policies,Yukon,Coal & Coke,Primary Fuel,2038,0
Evolving Policies,Yukon,Coal & Coke,Primary Fuel,2039,0
Evolving Policies,Yukon,Coal & Coke,Primary Fuel,2040,0
Evolving Policies,Yukon,Coal & Coke,Primary Fuel,2041,0
Evolving Policies,Yukon,Coal & Coke,Primary Fuel,2042,0
Evolving Policies,Yukon,Coal & Coke,Primary Fuel,2043,0
Evolving Policies,Yukon,Coal & Coke,Primary Fuel,2044,0
Evolving Policies,Yukon,Coal & Coke,Primary Fuel,2045,0
Evolving Policies,Yukon,Coal & Coke,Primary Fuel,2046,0
Evolving Policies,Yukon,Coal & Coke,Primary Fuel,2047,0
Evolving Policies,Yukon,Coal & Coke,Primary Fuel,2048,0
Evolving Policies,Yukon,Coal & Coke,Primary Fuel,2049,0
Evolving Policies,Yukon,Coal & Coke,Primary Fuel,2050,0
Evolving Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2005,2316
Evolving Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2006,1966
Evolving Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2007,2113
Evolving Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2008,2150
Evolving Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2009,1695
Evolving Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2010,1620
Evolving Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2011,2036
Evolving Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2012,2319
Evolving Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2013,2028
Evolving Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2014,1821.377
Evolving Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2015,1977
Evolving Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2016,1971
Evolving Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2017,2062
Evolving Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2018,1991
Evolving Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2019,2043
Evolving Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2020,2043.021
Evolving Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2021,2042.975
Evolving Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2022,2034.635
Evolving Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2023,1733.203
Evolving Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2024,1752.851
Evolving Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2025,1749.792
Evolving Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2026,1749.744
Evolving Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2027,1730.776
Evolving Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2028,1306.463
Evolving Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2029,800.5836
Evolving Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2030,1083.689
Evolving Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2031,908.4762
Evolving Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2032,722.8058
Evolving Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2033,685.2451
Evolving Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2034,666.41
Evolving Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2035,634.4542
Evolving Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2036,622.9736
Evolving Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2037,622.0969
Evolving Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2038,596.4924
Evolving Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2039,599.9473
Evolving Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2040,554.0045
Evolving Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2041,557.137
Evolving Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2042,529.5123
Evolving Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2043,524.2621
Evolving Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2044,508.2072
Evolving Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2045,493.0109
Evolving Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2046,480.621
Evolving Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2047,486.9825
Evolving Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2048,478.8398
Evolving Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2049,491.2827
Evolving Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2050,505.5519
Evolving Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2005,60327
Evolving Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2006,53902.91
Evolving Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2007,64015.8
Evolving Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2008,58525.63
Evolving Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2009,56298.4
Evolving Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2010,53970.88
Evolving Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2011,60772.07
Evolving Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2012,64477.04
Evolving Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2013,58666.27
Evolving Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2014,57572.87
Evolving Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2015,64999.01
Evolving Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2016,61840
Evolving Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2017,66503.02
Evolving Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2018,61791
Evolving Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2019,56107.99
Evolving Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2020,56127.08
Evolving Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2021,56127.05
Evolving Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2022,72486.33
Evolving Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2023,72486.34
Evolving Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2024,72486.27
Evolving Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2025,77593.37
Evolving Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2026,77593.43
Evolving Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2027,77593.41
Evolving Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2028,77593.44
Evolving Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2029,77593.48
Evolving Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2030,77954.07
Evolving Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2031,78316.42
Evolving Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2032,78680.71
Evolving Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2033,79046.68
Evolving Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2034,79414.53
Evolving Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2035,80144.73
Evolving Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2036,80840.68
Evolving Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2037,81506.09
Evolving Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2038,82144.13
Evolving Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2039,82521.28
Evolving Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2040,82900.36
Evolving Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2041,83281.26
Evolving Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2042,83664.05
Evolving Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2043,84048.87
Evolving Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2044,84435.52
Evolving Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2045,84824.08
Evolving Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2046,85214.98
Evolving Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2047,85607.39
Evolving Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2048,86001.7
Evolving Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2049,85654.5
Evolving Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2050,86796.58
Evolving Policies,Canada,Hydro / Wave / Tidal,Primary Fuel,2005,358380.8
Evolving Policies,Canada,Hydro / Wave / Tidal,Primary Fuel,2006,349124.5
Evolving Policies,Canada,Hydro / Wave / Tidal,Primary Fuel,2007,363798.5
Evolving Policies,Canada,Hydro / Wave / Tidal,Primary Fuel,2008,373817.3
Evolving Policies,Canada,Hydro / Wave / Tidal,Primary Fuel,2009,365011.8
Evolving Policies,Canada,Hydro / Wave / Tidal,Primary Fuel,2010,347937.5
Evolving Policies,Canada,Hydro / Wave / Tidal,Primary Fuel,2011,371953.2
Evolving Policies,Canada,Hydro / Wave / Tidal,Primary Fuel,2012,375760.2
Evolving Policies,Canada,Hydro / Wave / Tidal,Primary Fuel,2013,387396.2
Evolving Policies,Canada,Hydro / Wave / Tidal,Primary Fuel,2014,378786.2
Evolving Policies,Canada,Hydro / Wave / Tidal,Primary Fuel,2015,378498.4
Evolving Policies,Canada,Hydro / Wave / Tidal,Primary Fuel,2016,381710.1
Evolving Policies,Canada,Hydro / Wave / Tidal,Primary Fuel,2017,390771.5
Evolving Policies,Canada,Hydro / Wave / Tidal,Primary Fuel,2018,382163.9
Evolving Policies,Canada,Hydro / Wave / Tidal,Primary Fuel,2019,375998.3
Evolving Policies,Canada,Hydro / Wave / Tidal,Primary Fuel,2020,386156.5
Evolving Policies,Canada,Hydro / Wave / Tidal,Primary Fuel,2021,392952.2
Evolving Policies,Canada,Hydro / Wave / Tidal,Primary Fuel,2022,414009.7
Evolving Policies,Canada,Hydro / Wave / Tidal,Primary Fuel,2023,419884.8
Evolving Policies,Canada,Hydro / Wave / Tidal,Primary Fuel,2024,420564
Evolving Policies,Canada,Hydro / Wave / Tidal,Primary Fuel,2025,426253.5
Evolving Policies,Canada,Hydro / Wave / Tidal,Primary Fuel,2026,426438
Evolving Policies,Canada,Hydro / Wave / Tidal,Primary Fuel,2027,426601.5
Evolving Policies,Canada,Hydro / Wave / Tidal,Primary Fuel,2028,426631.5
Evolving Policies,Canada,Hydro / Wave / Tidal,Primary Fuel,2029,426216.6
Evolving Policies,Canada,Hydro / Wave / Tidal,Primary Fuel,2030,434736.9
Evolving Policies,Canada,Hydro / Wave / Tidal,Primary Fuel,2031,435601.5
Evolving Policies,Canada,Hydro / Wave / Tidal,Primary Fuel,2032,435569.8
Evolving Policies,Canada,Hydro / Wave / Tidal,Primary Fuel,2033,435924.3
Evolving Policies,Canada,Hydro / Wave / Tidal,Primary Fuel,2034,437012.9
Evolving Policies,Canada,Hydro / Wave / Tidal,Primary Fuel,2035,437761.2
Evolving Policies,Canada,Hydro / Wave / Tidal,Primary Fuel,2036,439366.8
Evolving Policies,Canada,Hydro / Wave / Tidal,Primary Fuel,2037,440272.5
Evolving Policies,Canada,Hydro / Wave / Tidal,Primary Fuel,2038,440771.5
Evolving Policies,Canada,Hydro / Wave / Tidal,Primary Fuel,2039,441186.3
Evolving Policies,Canada,Hydro / Wave / Tidal,Primary Fuel,2040,441464.6
Evolving Policies,Canada,Hydro / Wave / Tidal,Primary Fuel,2041,442329.7
Evolving Policies,Canada,Hydro / Wave / Tidal,Primary Fuel,2042,442987.3
Evolving Policies,Canada,Hydro / Wave / Tidal,Primary Fuel,2043,443420.1
Evolving Policies,Canada,Hydro / Wave / Tidal,Primary Fuel,2044,443696.5
Evolving Policies,Canada,Hydro / Wave / Tidal,Primary Fuel,2045,444111.5
Evolving Policies,Canada,Hydro / Wave / Tidal,Primary Fuel,2046,444504.2
Evolving Policies,Canada,Hydro / Wave / Tidal,Primary Fuel,2047,445041.1
Evolving Policies,Canada,Hydro / Wave / Tidal,Primary Fuel,2048,445453.3
Evolving Policies,Canada,Hydro / Wave / Tidal,Primary Fuel,2049,445232.7
Evolving Policies,Canada,Hydro / Wave / Tidal,Primary Fuel,2050,446455.8
Evolving Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2005,36440
Evolving Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2006,33651
Evolving Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2007,33513
Evolving Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2008,34588
Evolving Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2009,33549
Evolving Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2010,33269
Evolving Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2011,34206
Evolving Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2012,32185
Evolving Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2013,35337
Evolving Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2014,34494.88
Evolving Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2015,34774
Evolving Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2016,36599
Evolving Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2017,35991
Evolving Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2018,30732
Evolving Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2019,32935
Evolving Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2020,33738.22
Evolving Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2021,34368.94
Evolving Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2022,38153.28
Evolving Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2023,38153.25
Evolving Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2024,38153.26
Evolving Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2025,38153.27
Evolving Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2026,38153.23
Evolving Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2027,38153.27
Evolving Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2028,38191.41
Evolving Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2029,38229.63
Evolving Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2030,38267.86
Evolving Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2031,38306.09
Evolving Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2032,38344.42
Evolving Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2033,38382.78
Evolving Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2034,38421.12
Evolving Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2035,38459.58
Evolving Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2036,38498.03
Evolving Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2037,38536.49
Evolving Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2038,38575.08
Evolving Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2039,38613.64
Evolving Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2040,38652.24
Evolving Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2041,38690.93
Evolving Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2042,38729.61
Evolving Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2043,38768.31
Evolving Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2044,38807.06
Evolving Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2045,38845.89
Evolving Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2046,38884.71
Evolving Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2047,38923.6
Evolving Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2048,38962.55
Evolving Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2049,39001.5
Evolving Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2050,39040.56
Evolving Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2005,3875
Evolving Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2006,3731
Evolving Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2007,2793.761
Evolving Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2008,3536.094
Evolving Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2009,2964.241
Evolving Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2010,3325.349
Evolving Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2011,3921.287
Evolving Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2012,2957.281
Evolving Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2013,3410.312
Evolving Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2014,2963.114
Evolving Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2015,2615
Evolving Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2016,3262
Evolving Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2017,2597
Evolving Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2018,2535
Evolving Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2019,2994
Evolving Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2020,2994.02
Evolving Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2021,2993.981
